SYMBOL,BM_1 ,BM_2 ,BM_3,UC_1 ,UC_2 ,UC_3 
TUBB1,5882065.156,5915426.388,7215729.71,15602924.14,12161555.47,12600926.19
TUBB2A,504567.7707,464510.8022,474226.1738,439197.5223,390323.5892,346001.8042
TUBB3,347063.8748,364050.7964,343884.1464,77760.59376,16701.98164,43821.35488
TUBB6,207733.7542,211043.1391,236822.9782,597168.5963,758134.8762,751159.6896
TUBG1,81012.44588,79950.06109,115225.5067,108863.8541,137270.7966,151029.8914
TUBGCP2,13497.40146,10007.51593,11819.83589,34773.70302,28572.15246,26726.65983
TUBGCP3,19701.80701,21742.77146,23090.86671,40497.24017,28936.42725,36236.12398
TUFM,223706.3799,177702.5619,350975.6073,552470.2644,457833.8676,413591.3474
TUT7,4453.684309,7622.604293,748.5764317,14940.08586,11559.92659,14610.61997
TVP23B,14506.19947,18857.39485,8475.485943,3242.831234,19412.4661,14944.08125
TWF1,152600.5714,112037.4615,152339.8603,417455.3723,287430.691,376213.7906
TWF2,186346.1626,193121.2764,214841.126,586827.7892,500899.916,615001.0541
TXLNA,37427.24133,36916.38045,31519.09589,166565.5813,61597.65423,70632.79457
TXLNG,405.6216604,361.8083707,2148.997177,11554.20278,10892.52608,3589.747468
TXN,2189227.652,1857816.311,2027875.035,701461.9355,582266.7816,553932.0694
TXN2,21832.07018,53008.17975,17854.84442,19324.95962,15029.54061,810.2222515
TXNDC12,69921.6833,106082.5151,79513.29696,152701.3912,119612.7705,183508.6599
TXNDC15,1362.847488,786.0396679,955.7585758,26740.76267,17873.30352,16052.31843
TXNDC17,52648.32747,41591.06183,61693.36566,53143.16078,42765.08142,39478.2744
TXNDC5,1982698.597,1482274.74,2088084.044,6399958.114,5576134.931,6122129.377
TXNDC9,11857.96847,1250.522857,14697.694,34614.47639,31549.34425,37445.11751
TXNIP,111277.043,191727.9826,219017.7551,110823.5983,34097.94728,74782.78193
TXNL1,82215.04279,69826.3768,92725.58408,162118.8583,141327.9235,141847.1469
TXNL4A,17434.85347,23029.78984,27289.41917,19819.14436,20529.8316,5002.1149
TXNRD1,804506.4017,758398.6115,1046989.749,2281791.598,1476010.97,1516212.104
TYMP,16408.04818,78380.47259,73196.8972,76019.25649,41246.70777,23265.62643
TYMS,25347.34451,25802.68554,717567.5977,140926.5309,146555.458,175312.4504
U2AF1,13064.09674,37555.52011,27242.25624,43065.04354,64359.54438,71009.58047
U2AF2,254832.077,245928.3725,244327.8544,582208.0226,237926.7033,305530.5588
U2SURP,36441.47849,45869.49491,60131.93588,123546.3253,94576.19249,118886.7518
UACA,3854.810041,19141.90038,33583.75759,66820.16479,51051.28829,58595.9762
UAP1,250979.2275,267622.724,363323.4391,354834.1922,392760.8336,283771.5613
UAP1L1,27948.89403,41497.64157,43189.47406,13645.26283,15368.15562,20771.0462
UBA1,888980.471,789009.6365,1050879.026,1001931.905,1462985.605,1066333.367
UBA2,23077.31787,26298.88425,24288.66086,52669.1632,25359.40611,76344.13131
UBA3,81489.11913,81671.1882,89555.91156,130895.1937,103708.6509,86169.0516
UBA5,5184.230273,13251.19534,1096.954118,27894.90893,18794.23641,23752.12386
UBA6,112475.1785,135144.769,162041.6806,494613.8908,414443.6869,477567.7902
UBAC1,12045.56283,1784.931262,6144.773326,6957.793417,10230.57305,1048.441887
UBAP2,3725.263282,4516.10194,3743.743842,41829.95051,37482.88715,39341.91214
UBAP2L,209578.1823,206589.2232,203556.6022,305081.1269,163583.6175,240450.7836
UBASH3B,10342.47126,21091.07471,17914.12811,34586.03448,28541.96064,19154.21347
UBE2A,51028.68429,63339.35671,74400.59314,85312.34688,96860.21853,128396.6644
UBE2D1,19662.06925,24455.25617,28140.32934,34906.61311,42914.65777,47343.75494
UBE2E2,25075.88333,22102.32086,24328.1014,65599.68152,71481.60844,69526.7043
UBE2G1,16591.27805,17285.19943,3146.372113,19174.29829,17000.94237,20241.68552
UBE2H,24093.52125,20891.16952,10038.06598,29851.05855,33918.25763,29321.16192
UBE2I,64901.37372,69607.06396,91573.12863,190980.364,164449.7391,222533.2931
UBE2K,198514.7147,160740.3681,198469.3,110122.4192,109036.3095,131183.3585
UBE2L3,533293.1639,530278.5714,563069.0173,856659.6951,695757.1553,951029.0211
UBE2L6,54154.30833,130350.0966,134051.6259,40466.71567,19836.43183,32989.47357
UBE2M,231198.2699,235332.8063,248196.5437,378918.5631,345744.9993,382605.6848
UBE2N,941249.9239,857409.152,954076.3614,2838446.094,2317224.342,2897793.689
UBE2O,19364.83455,17415.67029,20740.36539,83125.84598,67776.26302,76357.84094
UBE2Q1,61575.84627,59411.2717,66973.80545,26187.41972,60763.90663,96362.91545
UBE2R2,18998.28917,19685.66879,8811.485102,12708.16475,20722.59701,14875.77845
UBE2S,15026.56463,8168.229389,8378.078508,28370.62653,13317.73721,36975.37505
UBE2T,19312.39389,16695.05367,19000.28708,78855.46314,38737.13859,68372.43391
UBE2V1,5792.702398,1387.80411,2364.002115,23739.49049,20570.87584,16126.29197
UBE2V2,5452.013674,1551.966537,7409.532327,23778.5453,16422.57611,27167.3719
UBE2Z,63852.20386,95837.15744,166162.8743,110497.9981,142431.0229,160559.9276
UBE3A,11531.21096,6306.531929,31003.78113,38423.85399,21024.15354,31676.11646
UBE3B,9250.751244,897.6884131,1128.646307,399.0509866,5880.559867,4710.985014
UBE4A,39680.30001,29427.95374,38538.14343,101209.7607,110222.4565,93128.04341
UBE4B,21856.7811,17460.47068,25079.79943,44824.7416,36031.11139,29146.03468
UBFD1,10593.50236,8273.613677,9997.226639,26568.9268,5506.913191,7095.853965
UBL4A,11445.83296,8364.557901,15025.11018,8985.860432,30386.6175,11481.58407
UBLCP1,98553.30911,134561.9569,169965.3596,244457.7817,207072.2086,225707.786
UBQLN1,138722.888,151709.4933,246566.9104,352594.7125,306935.4478,447544.6009
UBQLN2,36681.99665,47208.9954,33376.93119,70167.29707,62298.18365,41137.01925
UBR1,2234.775639,12062.26907,7090.22592,20717.35402,12727.3327,12040.13821
UBR2,13244.46799,2506.494677,5396.009676,1357.531117,35118.71184,2196.020178
UBR3,6947.452727,3731.523766,71058.47974,2188.617065,39163.73861,10263.79761
UBR4,113441.623,101817.8832,125859.4811,308831.439,241301.5069,285403.899
UBR5,37275.77153,23069.22244,26305.88847,34820.222,50925.37265,83635.76409
UBTD1,10050.70966,17097.72963,7635.35596,19649.58209,20110.21503,24497.63487
UBTF,53378.8334,48978.54428,52919.12638,45461.45419,36514.79323,58976.53865
UBXN1,4723.297013,14852.05674,12723.40609,10155.3315,70825.81199,6840.397984
UBXN2A,3205.512446,1197.045075,1524.895167,3345.664113,4001.726887,737.3292097
UBXN4,17935.43206,14226.35431,15836.97124,36661.70974,40039.40125,43920.60431
UCHL1,895501.9787,589855.5535,299688.2658,4180212.783,2365009.092,3008020.235
UCHL3,68139.33582,72555.63796,110318.1281,171629.4179,133885.6419,140216.5585
UCHL5,49601.16192,52932.33946,63377.984,125759.8224,115496.1115,128713.1565
UCK2,12677.58115,20942.42683,20661.56597,59682.60151,46798.51173,78962.74034
UFC1,5932.933642,5433.156369,2576.269692,10481.05292,4258.915098,13932.97499
UFD1,131564.9312,145079.1694,289590.2189,385734.1782,364357.4636,369377.47
UFL1,104505.9839,82169.01549,107257.0029,183043.7771,215946.8769,251364.2365
UFM1,111612.9795,66580.14133,86827.83457,42887.08748,198489.9616,211070.0443
UFSP2,7366.24669,3832.992362,39292.41134,22978.8007,5781.417502,15223.168
UGDH,1175334.01,1210030.843,1563411.907,1419756.696,1258753.314,1588734.489
UGGT1,282770.5576,234816.5766,281044.6095,701991.6519,543137.0949,668381.7558
UGGT2,49212.56175,15843.17715,49105.14748,104180.3997,44230.11452,90779.27093
UGP2,404070.9642,410631.2764,585248.4324,1017369.053,1235452.306,698708.5477
UHRF1,13475.52777,14538.41571,11026.06617,35852.63469,19213.22781,30941.60368
UMPS,64013.39018,65060.94121,71088.91701,176612.5171,155657.2615,166557.7553
UNC119B,4042.628814,2283.309377,2160.301895,1737.864618,2350.846809,14882.41496
UNC45A,99764.8377,79943.3561,97356.51006,276490.8818,229835.3404,235048.2663
UPF1,189157.7693,168901.168,194770.9482,341515.3952,234872.0471,316847.8983
UPF2,16571.2478,14961.25048,14177.34581,53579.87385,38492.359,14594.99083
UPF3B,417.6140646,4338.819424,1236.061413,26273.28648,6732.390998,10399.78383
UPP1,4805.487178,61619.03577,6055.751695,7535.199432,18776.54858,22609.89712
UQCC1,4778.158093,5931.461033,10456.96432,25803.65843,20212.94593,19017.34462
UQCRB,35745.97702,15414.57846,5822.608474,64419.95657,43762.77303,21223.80855
UQCRC1,199458.1187,165985.0955,259404.1112,447067.691,303934.4075,304855.7227
UQCRC2,182581.0729,141244.8096,216802.122,446585.1383,363848.5674,351543.9101
UROD,35661.49692,29297.12747,39345.75848,45410.52287,47673.70884,41221.331
USE1,8248.877012,2448.744364,6960.504793,5717.646229,2649.944903,3899.146122
USO1,325836.6488,382905.2984,491125.5208,770797.5566,689219.7569,704539.7603
USP10,27484.28639,17532.67978,21759.55593,122025.5783,133946.7461,128951.4294
USP11,36863.35071,28614.84455,29431.77984,90796.75584,74383.37987,115076.5832
USP14,477721.7656,547074.0304,548669.3025,1193891.375,602980.6705,693849.8695
USP15,91529.66697,70764.49723,112064.5851,159484.6118,134342.8942,151920.4228
USP16,5205.308092,7946.558905,13383.5971,22921.84259,16087.03856,16288.47534
USP24,19717.39871,20017.69255,13053.47041,47601.32888,45839.16458,45629.64675
USP28,3692.319777,1132.761895,538.5101967,6182.44189,2765.383162,5321.227743
USP34,8141.842195,8668.941337,4920.086199,16029.75427,13667.7486,15992.328
USP39,18521.57663,16404.84796,15326.58605,32050.52736,12103.08579,1374.313649
USP4,13155.14455,5132.107441,14022.60598,17234.05754,13390.20519,34561.58011
USP47,20641.34404,30435.25618,20495.00229,58575.53081,22186.43932,44600.2924
USP5,288346.6274,258041.5759,350106.7136,449231.9879,349747.0424,434913.5909
USP7,48113.59151,46162.10843,49437.32196,152868.848,146008.7091,182162.7657
USP8,24901.00997,11067.02308,24327.85897,58348.50239,169838.8657,20742.65494
USP9X,84597.63174,77091.31893,94947.42203,180627.859,113484.0078,141831.1331
UTP14A,4850.093111,11754.7712,2363.23677,5691.367665,3615.992017,3454.258891
UTP15,359.1458993,799.6122256,814.003047,1220.73902,453.1452172,2911.90898
UTP20,10513.49928,16808.76155,20578.30902,44230.76666,21131.42443,42875.11702
UTP4,10675.25968,6473.365044,4031.050235,23399.01551,24182.62835,39198.45651
UTRN,44543.0266,15457.9417,44216.66716,68039.52362,52200.32371,72729.56428
VAC14,11711.4615,29175.52454,17184.3372,37170.31514,24697.4798,24812.92861
VAMP7,50255.91157,61348.83871,75831.33171,196056.453,124416.8463,156794.8584
VAPA,344159.8613,238435.3908,270927.2561,417733.132,407015.3768,399080.6174
VAPB,31541.55511,40622.94434,45645.82558,136632.0083,85207.87981,89248.62441
VARS1,243178.4661,203806.105,252825.6718,398840.3997,424594.2175,428168.9805
VASN,36590.6876,39575.71089,93579.91059,189327.6152,101922.8684,167148.09
VASP,84692.1504,111322.4423,158286.0693,456981.0567,382437.7358,338286.3069
VAT1,321332.0443,265537.9478,482741.7688,457880.9762,568121.6795,550477.7644
VAT1L,11570.99495,4296.54619,20940.21845,45883.5768,40979.94307,60334.00755
VBP1,126240.8391,125260.3779,170010.1044,290173.6462,256689.7061,280739.4572
VCAN,33838.73042,19121.81918,17783.97265,64243.20402,52868.52097,4106.442289
VCL,1448800.475,1450979.868,2279170.894,4188661.691,4050561.291,5047343.648
VCP,2392737.283,2325297.26,2983585.266,6638385.542,5998380.665,6011452.531
VDAC1,1174300.577,1058812.785,888191.4383,1600142.062,1073007.211,1256556.128
VDAC2,1226565.059,1810386.002,1190932.352,2847343.766,2076609.163,1298182.48
VDAC3,252748.4941,204785.0495,305229.3414,744328.4673,422384.3093,318947.9566
VIM,28901236.27,30247702.6,38629204.34,6550826.072,8809430.135,6575737.351
VIRMA,1495.030933,1983.477592,1934.871708,4792.496121,2525.895384,657.9992644
VLDLR,1308.934936,7373.878484,5751.010962,10410.38664,2768.898549,3611.593778
VPS11,37582.43821,42511.15308,165123.7985,85153.47255,35969.08249,49696.87948
VPS13B,4635.455527,1212.634508,41858.6143,13398.28368,23576.44918,3676.678762
VPS13C,1346.365398,15164.51429,9493.239192,50192.84715,4247.000023,17582.87208
VPS16,17417.44131,22944.44859,27340.23752,39189.96566,28205.34067,45509.04313
VPS18,14514.2913,26914.55124,14519.59261,43341.94242,104835.755,139399.603
VPS25,38910.21636,37068.35533,18714.62682,19064.35751,22110.35765,3832.299491
VPS26A,129137.0901,218719.9959,289601.0507,315924.1658,218574.4679,264931.7354
VPS26B,27829.70199,20176.7618,29787.81877,62018.17861,22330.05556,42497.45807
VPS26C,31422.01551,31225.62757,51043.58907,68510.60806,58615.96588,60805.34163
VPS28,10091.89156,13535.49153,8090.776141,20141.70707,21405.14748,6804.07729
VPS29,146870.7766,149343.7124,263190.4498,309133.0085,285498.2014,304655.8291
VPS33A,10655.84486,8551.416025,13645.82202,21391.35525,7494.251219,12754.57955
VPS33B,10543.47979,6741.921536,10714.71842,358.8971224,4576.673899,8556.102133
VPS35,405329.6566,363884.2596,506219.2062,605878.4532,453901.3751,500286.535
VPS35L,52286.8073,55799.68073,69783.0846,76397.29376,68476.68682,83048.19257
VPS36,17497.20392,5453.141201,18878.90162,31799.53383,17369.46707,24607.07932
VPS37A,2049.740611,4888.786405,2483.546983,9735.278235,8104.290515,9380.660469
VPS39,11862.32852,6074.757424,6685.868296,12333.10961,2971.270917,688.079373
VPS41,1615.472592,23775.435,30883.84179,7370.239302,6764.942128,12903.7686
VPS45,92316.21512,84343.27933,92325.00929,102708.5476,94891.66011,97554.93732
VPS4A,26607.14405,4786.832902,15268.01261,43759.56522,30123.11857,34185.75779
VPS4B,31042.54754,15111.00225,11534.23135,34204.86855,11419.63829,34434.69292
VPS50,5921.706209,7297.517525,8849.636627,16616.39841,10464.17143,23526.36981
VPS51,8811.701584,17675.75346,15137.0225,22882.96572,20327.05607,18307.92803
VRK1,261132.8202,412466.1542,345996.2732,112996.3559,40877.0955,48247.88231
VRK2,5192.864383,3407.017946,346.1548395,14702.84337,1568.543335,7766.893027
VTA1,66725.49444,92601.40529,123399.2847,117688.8749,111862.2702,111106.1015
VTN,51681.102,58917.95936,69786.96294,95419.44712,83218.05202,20575.01995
VWA8,24109.86963,8586.259807,12377.19885,59550.17946,48451.06224,56975.90902
WAPL,6517.11928,8027.745773,4607.336156,19083.42973,8187.91288,10543.25323
WARS1,512767.5516,719096.2019,1337869.004,895114.0242,593433.2971,736539.2229
WASF2,46086.81275,48585.42141,62671.6408,26429.43155,80637.60338,93278.48084
WASH2P,108166.3588,86926.791,214178.6081,300467.5568,186203.5933,253507.1749
WASHC2A,21074.67048,12797.61242,48580.31869,53389.68169,9119.384509,21086.30873
WASHC3,20866.02824,37826.28338,47808.17211,43693.37681,28614.62523,47300.24163
WASHC4,39747.20471,24028.64018,53451.15544,47028.30509,36187.40351,43103.67565
WASHC5,11843.8035,23004.78339,28848.96477,113399.6242,60483.80269,66446.03305
WBP11,33171.34943,25583.65267,15289.25615,89266.69621,63317.15822,93018.07614
WDFY1,53338.89062,80322.64541,51695.97868,121918.3396,102623.3621,92111.91065
WDHD1,9511.507418,13654.34721,5297.70101,14101.22089,20070.72101,33199.54147
WDR1,1199933.61,1181564.505,1456863.549,4839818.813,5968031.834,4413054.397
WDR11,62990.70893,43449.7254,62763.92023,131972.318,54095.45625,69854.11312
WDR12,4891.6106,9569.585043,3868.894999,26769.64652,32058.15719,33437.60232
WDR18,27597.47678,24536.66916,35945.08062,67790.87406,43493.61628,77007.4691
WDR26,37145.66772,34773.56042,42828.75964,74709.13527,60954.39253,88683.93062
WDR36,49981.36811,34616.92538,37416.66066,102360.9833,102297.4623,122688.4605
WDR43,117685.6354,89709.9045,36852.59838,113024.1193,178130.7054,97669.88681
WDR44,34328.91758,23767.45633,24832.63925,60474.79879,61455.76957,65825.66306
WDR47,19841.50139,28894.00163,6012.875792,34488.85891,19717.61636,15451.49328
WDR5,15074.16004,3587.586495,19943.77259,33971.91904,29634.86752,30218.26785
WDR54,3071.505922,6471.093511,7789.514181,7614.908002,2094.260345,3963.385675
WDR61,11704.17746,51386.78921,50405.23641,98674.78094,112150.5405,131006.8042
WDR7,4063.40561,9561.082118,4854.27604,5946.38618,2785.416277,8221.747475
WDR74,6291.634989,2180.511043,35049.01241,18422.74374,8729.203805,19090.04704
WDR75,9529.667348,877.6706292,2577.204157,25272.0187,7136.954154,12650.18243
WDR77,94265.75457,88602.2672,102028.5755,124362.9445,125109.7726,215607.122
WDR82,2810.509137,6320.931565,5311.616089,2296.540665,49503.69007,66494.65783
WDR92,8081.426335,5077.614069,8083.959633,12991.57499,13346.34004,13296.71683
WFS1,11200.73199,21431.06669,18750.93803,12606.77969,5522.703223,8832.424983
WIPF1,14918.58793,7682.468315,17941.3883,22047.54787,25814.73619,6857.879173
WIPI2,50932.7719,26813.51365,60201.15409,71874.10155,43968.93349,72615.85793
WLS,22378.35695,16556.8199,25913.56192,65838.36141,67415.37179,80997.61921
WNK1,51433.17816,46601.46952,65337.7505,152813.9124,106145.0299,154181.6845
WNT5A,4592.102669,13925.34118,19611.88799,49008.12897,48514.86394,47056.85999
WTAP,9592.565234,3368.375701,4736.195997,21728.16067,2442.407065,5535.079464
WWTR1,32187.84265,36772.06616,36913.79657,50966.3111,71084.50165,92912.61182
XAB2,4349.204023,9337.394481,8979.233932,31707.35313,9659.937057,32751.62725
XIAP,5185.917504,6249.047336,5177.013252,15170.75643,3388.731348,11945.84145
XPNPEP1,191183.7908,203761.4464,311146.4828,561673.101,458573.4584,534757.7189
XPO1,222624.4547,294527.5917,442136.5702,589044.43,461481.9258,520151.0774
XPO4,3920.145927,7575.575664,13629.72824,9055.200812,7018.108294,20020.39028
XPO5,13606.817,16446.83565,22824.43854,83444.66359,56813.00506,72543.06913
XPO6,13303.40251,12750.8636,16132.44249,44588.55154,35593.18074,38312.27493
XPO7,17233.96675,18842.70765,20078.4869,18752.77941,11323.1077,3914.299494
XPOT,187491.6461,216380.3539,259181.1555,217932.9876,133666.0223,198445.432
XRCC1,33898.91972,38670.85593,42928.58177,106736.2987,99156.44393,99661.29751
XRCC5,459017.5619,414870.3884,468689.3161,1002504.63,782903.7027,1079490.966
XRCC6,755352.1785,691753.3332,845278.4351,1130206.718,847131.7106,1062017.615
XRN1,50949.4439,25165.33959,65473.77428,64945.89102,37341.61331,50745.6211
XRN2,25286.68513,24494.22624,23436.52675,44734.23995,50674.98661,60167.00006
XYLT1,12910.85934,4142.559772,2338.970012,20479.47019,7789.120781,20424.13858
YAP1,11530.24487,25481.84772,7725.864591,122231.8376,118538.5472,6558.686486
YARS1,574781.6382,797972.9401,1075981.668,1312486.423,1144756.338,1315998.912
YBX1,99955.87341,98250.92869,107688.8566,145135.4073,115072.995,174311.3556
YBX3,77105.70416,96338.5505,84509.9333,119675.6795,115942.0857,134579.1797
YEATS2,5910.65788,3919.146457,4403.658315,12902.81128,1939.358363,6763.274205
YIF1A,32901.11276,46910.56257,51552.12392,70274.40433,59015.19778,80414.76088
YIF1B,98361.91041,84030.29842,92945.70228,115586.6088,90787.72428,68563.66403
YIPF4,25242.62452,35486.79241,56787.35415,141666.9654,80098.56631,87355.95354
YIPF5,31698.51684,33607.39798,36997.68675,68772.68755,62729.65836,74271.17991
YKT6,140671.4636,98562.02853,99416.12402,163654.2879,176030.9388,159649.4067
YRDC,17011.9549,13436.72326,10529.7542,19797.94515,12230.99667,2727.228816
YTHDC2,13508.89003,5881.133765,9873.396398,2626.375962,11252.92073,5759.614347
YTHDF3,45460.96915,32202.83537,38069.25836,105313.2945,82970.87615,97642.66877
YWHAB,1009678.813,997379.9537,1255383.059,2029911.347,2134080.191,2335766.352
YWHAE,2556007.649,3004044.403,3674853.649,1157870.549,1003971.202,8500170.486
YWHAG,768064.3091,812560.5641,825151.2563,860899.3017,838859.464,836826.4761
YWHAH,620110.1862,606363.5502,805676.338,256379.5419,241587.7815,282666.2497
YWHAQ,772430.6061,667141.0571,893725.8819,1069308.51,1030614.366,1214639.912
